distance_cm,temperature_c,humidity_percent,rate_change_cm,risk
335.58093604532564,33.80789657258731,42.16216769126044,3.9823119672712792,NORMAL
356.7430662134543,21.635180638977438,88.04682432587275,7.6261720159543955,NORMAL
260.38325317532684,25.537552962944076,84.34107038861838,2.44779071150975,CRITICAL
281.36857329058415,24.186986466734204,60.37596565352601,-5.46431044426936,WARNING
355.1033111601503,27.378272791395446,65.43940938732314,2.4241281440126947,NORMAL
256.23614449140166,25.048738886880415,79.23422722365038,6.8562051306159795,CRITICAL
336.9851651596632,30.642269705306312,45.894460623687685,-6.577628995296362,NORMAL
340.54493529735396,24.849410072694592,54.80837770221595,-8.68147510686132,WARNING
253.4121036222135,26.441583311663564,51.62964038480995,-10.17507943466256,CRITICAL
270.3595624092727,37.8105456147979,72.64758494547267,0.37306957433468924,CRITICAL
384.1591105632475,29.968843978581145,44.7806158448083,-3.886803745443565,NORMAL
349.76299006354947,34.908789483686604,63.74127504263237,-16.17259091613309,CRITICAL
298.24190398578315,27.2616459279727,75.52544827323807,-2.876650859932642,WARNING
310.53644340263384,39.730304975859596,73.3176150646288,-12.883196247920166,WARNING
267.3030203454686,23.057182783686642,53.527675061147946,-15.179558802213329,CRITICAL
281.716394088722,25.70190337387694,49.535547741211516,6.9029627387927555,WARNING
263.6397367624792,30.490227791405093,62.571825484431386,9.471358507258191,CRITICAL
269.0466133685689,27.95711198091483,93.32087383014529,5.965213776819407,CRITICAL
388.90225206137757,25.158056540898798,49.39881730645362,0.05929659773293139,NORMAL
407.99391815168957,31.135257860278596,71.43869792084449,-11.600627190191474,WARNING
380.8137986426293,23.74087497115047,57.802358002233404,-7.236906841507496,WARNING
336.29376437635733,24.848194648301604,46.3160253606562,-1.6813987267510235,NORMAL
299.06719405084345,31.624764428452245,48.489949340081125,-5.565796944355476,WARNING
340.5402035337696,21.03647073644854,58.51323530066563,-15.967559691830772,CRITICAL
260.7737449803705,39.7992046477989,57.72946147360976,4.296233375639044,CRITICAL
293.2889113098399,33.63005444447859,81.81253229393276,-2.130837781764672,WARNING
330.1679520535269,28.23681828294537,59.18775465986474,7.885874327434774,NORMAL
391.20529932391395,39.300538213330256,46.83634729170496,1.9260242561093293,NORMAL
409.51787765957647,23.6246613233132,43.65729470517276,2.2336194787017725,NORMAL
347.660429240585,36.83657553516544,47.687480714445925,3.8580193557967064,NORMAL
284.27664440811657,23.27311885731409,49.03461888620461,4.437241606941463,WARNING
363.083527518354,30.461308495382386,59.73567662679264,6.316016224393248,NORMAL
316.715668261848,36.33198878943154,64.15241997136201,-8.691667117252774,WARNING
328.6555635638331,26.02755748328284,81.11851590969381,-4.918388297225626,WARNING
289.4761581749589,37.991491465491364,61.11401717552663,-3.693414166580343,WARNING
404.10025886397295,32.48475991827984,46.42939223896003,8.194963708404252,NORMAL
356.71036902214104,26.698112293141723,47.6599639964863,3.8207556781088776,NORMAL
355.4123685078473,30.66922183952643,89.16409206780267,3.657916336735923,NORMAL
275.7847295545677,26.234441355910967,53.66690268979562,2.31838877718031,CRITICAL
255.7005139050825,31.39779369742633,81.93522771573798,6.302969102852483,CRITICAL
308.15389728170425,36.42514609344026,46.084745532536395,5.393568752035545,WARNING
271.673072596437,27.945745811207345,83.85124511787545,-15.502477179536786,CRITICAL
288.97273718954904,34.445051367861325,79.6020095100341,-0.7655710134410825,WARNING
367.971235559407,30.854488866951925,53.848948239882404,-9.629120194882416,WARNING
280.87161185624234,38.169011226672566,72.08654871213662,-7.974457497090803,WARNING
328.5409866195026,38.94566679223631,48.43432717138441,-2.4131050394960845,WARNING
336.00107541035925,32.22908470869296,40.996060110146225,6.163717268324543,NORMAL
408.4601080222141,31.30266367178418,78.31579531322907,7.67498143531887,NORMAL
370.23056783327775,23.050780858285226,71.69585980917472,-1.7985486085143236,NORMAL
322.1022141214056,34.728884712494455,91.39018581229581,7.767055387203289,WARNING
326.64269313870244,22.264760916815106,94.1662659429284,5.166942593378025,WARNING
271.1926558045554,38.416837652347446,87.84429991341705,-4.434858286217837,CRITICAL
350.516824076638,27.980054077402606,43.01189013521172,-9.944082750622972,WARNING
386.48508626166193,20.092640460092056,58.342454443012926,-8.0549391922717,WARNING
341.3572524994469,38.39711232825521,59.04902969012787,-9.59140394311317,WARNING
375.3752121786572,29.044358817796144,52.35326526169901,-6.426814516019197,NORMAL
273.945693464566,23.527739730124466,67.41022750067138,-7.432236514863563,CRITICAL
405.523803181577,27.24787798233266,71.93235926529239,-1.03207136241409,NORMAL
252.22605762001672,33.27074744033421,49.79197817783633,8.832109524083656,CRITICAL
275.2726637180292,28.292482474540474,44.694231744325414,9.906227555378422,CRITICAL
335.37315175631124,31.907700346400876,43.68920625636351,2.498814111975335,NORMAL
285.6839508262496,37.96108578881427,51.282680226510394,-14.279368380090002,WARNING
256.2134435341761,29.441338902199984,71.0662623294439,-18.02874081714943,CRITICAL
381.8396948381518,29.065776694960554,68.8414648130169,-6.777117591853155,NORMAL
318.12972034880545,31.19280662616436,48.53821352618919,-14.542156085141865,WARNING
396.50355557229796,38.922309242672654,60.53201239538642,-11.877659805693387,WARNING
359.4799223506327,28.17468342196193,41.39624956131897,-15.31542207901429,CRITICAL
371.7152789040576,33.17847883820303,41.49027958769159,-13.340835142011517,WARNING
289.28271541997213,33.437854871974565,41.084079576490026,-16.876742540462786,CRITICAL
385.9857345134422,23.570893241086672,75.9010359318531,-12.854516568598203,WARNING
266.90503676908867,24.86344381998908,79.72468125206126,5.6708940431885715,CRITICAL
391.13737697638857,27.943670592369095,76.74468251138555,-13.850471137525371,WARNING
299.83511414437226,37.9267163704224,40.71510579309048,-17.43474407436596,CRITICAL
285.34066337482466,20.530644077476396,49.97894892993885,-2.508753170909234,WARNING
321.6421736007246,37.8534342215395,84.95939589561425,-9.74547944906372,WARNING
294.1019836833197,27.59384816334534,72.46622183831442,-11.958090775313712,WARNING
356.1053143343528,28.18823304382481,70.3625949468589,-6.916204125940499,NORMAL
300.059179122126,38.96906613924313,81.99831867878684,-15.796604727006423,CRITICAL
397.63955590264516,29.748623964990273,89.20037247917503,3.9956576784194553,NORMAL
322.2862957597697,20.44938616640235,54.777254766172035,-3.7509735601739926,WARNING
357.69129737044506,25.157753708664046,47.664584074005326,5.047907103978975,NORMAL
417.34837071960385,30.513803646053717,49.44236072165669,-11.830780204418932,WARNING
253.12641501306933,38.28597613120998,46.476309558957766,-2.7045057345723933,CRITICAL
296.589387516825,31.083560050315867,75.82812135935254,4.892254111216047,WARNING
285.09161619930256,20.21991657316961,47.528709653784404,7.000559255443154,WARNING
398.56131318562757,31.948262043406167,73.02842732385093,-0.0488997636123365,NORMAL
279.81311736598644,38.2882389184992,63.03237886906402,-8.505844152515076,CRITICAL
338.21600989808235,20.9393193355011,49.14558528158437,2.141008492791112,NORMAL
264.0757735472715,32.06304218932776,53.49420103247265,-8.321131578740705,CRITICAL
299.07793525101897,27.113454329298982,79.5475247851335,-11.086348531304749,WARNING
346.28878885047254,29.521008043981993,76.50191409494565,8.104892179742741,NORMAL
374.5372565257426,24.298807571815136,41.715072428370654,-12.132078671005248,WARNING
351.16324821904334,21.028516269685007,67.300143596068,-2.094714532493324,NORMAL
306.8214614388833,35.41824407491644,45.86290392235745,-17.745866547925736,CRITICAL
373.7920885546126,29.90982632412397,77.86213180352547,-6.955179841887613,NORMAL
291.88834565064815,36.38204635348399,83.96787334329386,0.8408941256328042,WARNING
296.2646733290937,31.804613337381742,59.85356433170148,-17.252537800200976,CRITICAL
405.9433078285813,22.736372618379228,92.26305446014413,-6.619826811261328,NORMAL
281.4725979025653,30.838018947567164,88.01202097320245,1.9667465922868352,WARNING
387.11539513644647,33.175667334214346,78.07521104848189,5.475869546959579,NORMAL
292.4435615060616,29.788499272862808,52.16651930007812,9.630040239899412,WARNING
410.49008774672427,20.788536227370116,78.80663448836287,7.757449522469976,NORMAL
280.6978086716467,31.358904611052587,90.3518563673423,-18.981620642426034,CRITICAL
368.5614454319628,25.946980147451015,90.84179074570918,9.131747354961032,NORMAL
410.5253031492838,29.484284333149276,87.41234580441224,5.336481956052111,NORMAL
304.24708045135344,36.57830948301355,42.03541990935209,-2.1119036455384084,WARNING
289.10150233890954,22.411337715545578,44.232426089606506,0.8886632763441931,WARNING
307.7787438405712,34.49533543057523,43.59459874394183,-10.54128986508169,WARNING
341.7135197038073,35.81446329677927,57.53138766126385,-1.2232587068897267,NORMAL
400.6162172001518,32.31726376364609,52.812771111449855,-19.26797655330386,CRITICAL
397.91680856315804,20.425388217007743,88.10859199763097,-4.1318859791836395,NORMAL
409.64150874719235,35.97566471547331,94.88637607933356,-9.478645536448695,WARNING
380.4220091182916,28.03861827218484,66.39315911671498,-1.1748361034488966,NORMAL
398.5251094116776,39.681669383985906,82.25503776254851,-7.466996534979987,WARNING
321.63069038710194,34.75164603177783,53.13274301725663,-16.68577660605816,CRITICAL
310.285766798932,25.744779833081637,56.29694662507946,-12.991767468502701,WARNING
257.15584223818155,20.357478694668277,94.32473143548174,-7.16680598792413,CRITICAL
315.33553001714586,33.5929456538614,52.00396383257853,8.498835518506759,WARNING
383.6786524506439,21.78822004624519,62.96694266817106,6.373549226864942,NORMAL
410.60444378953974,29.348030224997395,73.73762640658893,-14.988981617237744,WARNING
418.49866644328597,24.63343402766887,91.8502475774319,-0.5106005302289454,NORMAL
353.31525512940607,30.25377022033017,52.68683964447673,-14.704159039834753,WARNING
287.48265554192983,23.72876524288509,82.87714604617143,-9.496242224998097,WARNING
259.83325501577735,39.38205260281623,88.60822367298842,7.832568495856389,CRITICAL
419.134329849894,23.477904984389745,61.79331103964623,2.7471542711227386,NORMAL
368.3235050691447,23.0779181267971,84.87082187448398,-13.266782844900181,WARNING
288.0489945198459,30.73948845786827,72.61169641629368,-2.5974137648656637,WARNING
265.55276235761835,37.549217252607605,54.60800234237883,-16.114552361515877,CRITICAL
401.08717357772616,39.11302996459507,87.4170189495998,4.285482241746344,NORMAL
361.39113670863367,31.017147412182787,44.78427179512756,-7.746403607879039,WARNING
313.35704789209336,25.195075675206525,79.78810625287217,-5.123727947636876,WARNING
263.7778567043001,24.403664038996226,77.57923200127777,-17.716074215290995,CRITICAL
394.7051753882907,29.902930540279485,66.43226175296564,-2.2277664602144718,NORMAL
390.1957642072754,26.95618415804386,77.29088839074849,-3.0280410801262683,NORMAL
295.39480592880165,37.57259972710316,83.85843118838105,-0.24644496024723495,WARNING
394.5988939460211,37.34588401919605,78.95996371932691,5.110399850910163,NORMAL
368.5701484837782,33.60281543520601,74.02362580183514,2.5814991867292356,NORMAL
276.9628678998225,37.617415183978565,87.95139402598775,-19.122581508963226,CRITICAL
390.38884759600967,22.577397349468903,58.4315369842528,2.3052476887482314,NORMAL
277.32918232821237,36.35934048238124,85.76737978767581,-4.775967987174914,CRITICAL
251.08559819186172,25.740762663498256,73.93098051066582,9.435585340822705,CRITICAL
357.4082995928336,25.196071621283195,74.87031367047862,-3.8004386085243347,NORMAL
382.5737171756944,22.139612776539167,81.85653463761153,-3.762002639716691,NORMAL
413.70864065602905,26.837443320773723,74.79420412236715,7.960843165300524,NORMAL
267.42665375841545,38.74456974472902,77.83371472654474,-17.96488822684484,CRITICAL
301.16380638095876,34.16344177290563,43.704283080782446,-2.5348861947118024,WARNING
308.8001196820027,32.41831035534954,42.515811859688206,6.146104184571289,WARNING
415.49312476015746,39.377557105713834,81.23085074586086,-16.09741279608104,CRITICAL
378.9047433079338,20.49173832917603,41.21679533409485,-10.291693425513763,WARNING
333.0693423687932,35.40814835615586,77.58124571335779,-6.62291880869755,NORMAL
296.5165332678832,39.94249000315422,63.43997162297851,-6.458389270109736,WARNING
277.81604960258375,35.89619097499859,78.15252241798188,-13.376911616337189,CRITICAL
264.00477775469324,33.60998604149426,75.99811678546243,-11.80221419005372,CRITICAL
411.64680558256975,23.021157835618006,63.778414057343106,8.308477605027967,NORMAL
321.3536438774408,32.77051895328171,61.86769188795368,-11.7735439295399,WARNING
417.2762001531708,28.18668012630086,89.1754562023524,-13.101361823267414,WARNING
286.22779968426414,20.622681657690226,75.84167539567368,-8.944209688287167,WARNING
396.9409024727383,29.464198133831143,93.25063853530969,-14.434234528906366,WARNING
397.66593855245384,35.53193705583483,82.40070145542286,5.343496843506628,NORMAL
379.3740784603098,32.52440643262831,47.21846827253132,-19.024214615262444,CRITICAL
406.54413412866677,32.33300629041476,83.8095510036897,-5.554329454623497,NORMAL
269.9423921236071,22.50371584405101,77.70609079759342,-7.090823153016119,CRITICAL
284.0892035390572,29.83189093482874,43.531491539132375,-2.540857942568035,WARNING
295.7288787539666,35.951182012743764,57.06990774079656,-6.3433955275459635,WARNING
251.9754917843771,21.448937755891176,61.58714560236767,-5.601834958486295,CRITICAL
352.0034931802816,25.833251574186065,78.22400373695984,5.803671915676137,NORMAL
382.57466811186947,20.792376506967145,66.4278820991806,-16.852094647454756,CRITICAL
291.1476526966297,39.73325186534293,47.837254859583226,-5.033355396459317,WARNING
355.08647483408026,34.04929941088208,70.78067759178028,-19.70687457742449,CRITICAL
305.4984224014786,30.35423286769423,44.83265745296583,-9.481192063724578,WARNING
255.64452849453232,21.571569943100414,61.83078019108778,-16.01852737870819,CRITICAL
346.48194420446487,33.78929938274531,84.03226845099957,-13.995492672655697,WARNING
278.4720389840419,22.091356806688005,75.00366372490001,1.1942717946070331,CRITICAL
255.36964462035914,38.7242449248738,42.85842060083098,-3.7611099409678843,CRITICAL
370.5402883066558,37.41938247492171,79.27478126728353,4.051842492093755,NORMAL
307.706532732277,36.29650227493025,44.40631655115713,6.8444996818158295,WARNING
343.09070394613514,36.345955399249874,64.87750564850651,-0.6926691441042507,NORMAL
339.4884523591393,34.63179043510664,44.489649011682424,-18.189437480283086,CRITICAL
292.0075497817249,23.190893602263767,87.94809616257109,-13.42358037925867,WARNING
415.8970934892523,26.737915835422136,50.01648536287846,3.690955214274375,NORMAL
361.98032183514897,29.96391432906278,70.54499530156971,1.576053348167914,NORMAL
288.8373060263208,39.92667832113484,93.61362391807307,-0.490229409591894,WARNING
283.92221665795466,33.60456484862583,43.97091249385467,-19.080424933825817,CRITICAL
293.8060910469063,29.252459134786328,87.75498779746093,1.81507209298924,WARNING
376.26010860399674,28.50986668896151,59.02642459008296,-8.86883711046192,WARNING
417.9004258351298,20.80218382824965,87.68673228673467,-2.639737742828199,NORMAL
324.5646212622304,34.50515320830273,66.76679177835865,6.202697142449818,WARNING
403.11931688191396,28.434418537469107,55.22552884792783,-2.2294901421991327,NORMAL
405.10176875483745,24.21324378011333,74.26316209599156,-1.0531933972243834,NORMAL
374.6292138105978,22.631353702545198,79.37037305751487,7.2709756199692315,NORMAL
280.54612850794115,24.750866498477553,93.42673017229018,-14.570691418715306,WARNING
395.24546587282845,29.845557128960696,53.59770909217474,6.122497038175343,NORMAL
325.70189335045313,30.296347078593804,59.75783531698711,-2.2114744569521783,WARNING
277.7990583394539,27.821630733035214,93.31767772844081,-12.255997018966173,CRITICAL
361.6452329720197,26.503801284493896,82.54102191276303,-16.073790178449507,CRITICAL
414.86957766335263,29.075790827672783,52.982775484055516,-17.795097580099622,CRITICAL
278.8588438648819,30.395478971120355,58.53517470372074,4.866500976478285,CRITICAL
323.250879022507,24.9742854517526,73.94297426322166,1.2033165065633753,WARNING
278.39712434316147,23.35238432576635,42.01692848134486,2.092060451969214,CRITICAL
362.8467696957069,29.492617514996276,86.42937469330585,4.170104588501594,NORMAL
349.51024194744787,37.36542561026518,51.32126655202225,-16.642411418068164,CRITICAL
295.85743395788825,21.141737121786296,69.21432404005677,8.098170768848846,WARNING
256.68840191364666,22.442198280200536,64.87094655558894,8.016250525837147,CRITICAL
303.7465378460476,30.144696173767848,42.28650724777157,-15.549703971137333,CRITICAL
417.727120903004,39.30237392872091,40.27169895139253,8.55435356269717,NORMAL
358.6503894286351,37.35836589040044,65.01069205986225,-4.532119142622493,NORMAL
333.1039186436764,33.337285150922085,47.68081901159721,-19.100792303819663,CRITICAL
